epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix,a,g
3,0.0,24.0,24,False,False,exp(((((((((((g-(g+(g-g)))*a)*((w*(((a+g))**(0.5)))+1.0)))**(2)))**(2))+1.0))**(0.5))),"[exp sqrt add n2 n2 mul mul sub g add g sub g g a add mul w sqrt add a g
 1.0 1.0]",1.0,1.0
3,0.20536788953890037,9.0,9,True,False,-(((((-(((((exp(((w)**(2))))**(-1)))**(0.5))))**(0.5)))**(0.5))),[neg sqrt sqrt neg sqrt inv exp n2 w],1.0,1.0
3,0.0,26.0,26,False,False,(((exp(1.0)-log(((-(sigma8)*a)*(Om*(-((((((((((((w-sigma8)+Om))**(-1))-w))**(2)))**(2)))**(2)))-w))))))**(-1)),"[inv sub exp 1.0 log mul mul neg sigma8 a mul Om sub neg n2 n2 n2 sub inv
 add sub w sigma8 Om w w]",1.0,1.0
3,0.1736915182378438,14.0,14,True,False,((exp((1.0/(((((((((Om)**(-1)))**(2))/sigma8)-1.0))**(2))+Om))))**(0.5)),[sqrt exp div 1.0 add n2 sub div n2 inv Om sigma8 1.0 Om],1.0,1.0
3,0.0,23.0,23,False,False,log((1.0*-(((((((-(((a)**(2))))**(-1))*1.0)*-(((((((sigma8/(((g)**(2))-g)))**(0.5))-g))**(0.5)))))**(0.5))))),"[log mul 1.0 neg sqrt mul mul inv neg n2 a 1.0 neg sqrt sub sqrt div
 sigma8 sub n2 g g g]",1.0,1.0
3,0.0,24.0,24,False,False,(a*((((-(((((((g*((sigma8/((((((((((w/1.0))**(0.5)))**(0.5)))**(0.5))-sigma8))**(2)))-g)))**(2)))**(2))+a)))**(2)))**(2))),"[mul a n2 n2 neg add n2 n2 mul g sub div sigma8 n2 sub sqrt sqrt sqrt div
 w 1.0 sigma8 g a]",1.0,1.0
3,0.1737044449219902,9.0,9,True,False,exp(((log((((-(w)/((w)**(2))))**(0.5))))**(2))),[exp n2 log sqrt div neg w n2 w],1.0,1.0
3,0.18505712999040938,16.0,16,True,False,((exp((sigma8*(g*-((((((-(log(Om))/((((g)**(2)))**(-1))))**(0.5)))**(-1)))))))**(2)),[n2 exp mul sigma8 mul g neg inv sqrt div neg log Om inv n2 g],1.0,1.0
3,0.17373627949631462,6.0,6,True,False,(((((((a/a))**(2)))**(-1)))**(0.5)),[sqrt inv n2 div a a],1.0,1.0
4,0.0,24.0,24,False,False,(Om-(((exp(-((((((g)**(-1))/((((((Om/((g)**(2)))+(w*sigma8))-w)+a))**(0.5))))**(0.5))))-g))**(-1))),"[sub Om inv sub exp neg sqrt div inv g sqrt add sub add div Om n2 g mul w
 sigma8 w a g]",1.0,1.0
4,0.0,22.0,22,False,False,(((((((a*exp(((Om)**(-1)))))**(2))*(g*1.0))/w)/w)*-((((((((sigma8)**(-1))-g))**(0.5)))**(0.5)))),"[mul div div mul n2 mul a exp inv Om mul g 1.0 w w neg sqrt sqrt sub inv
 sigma8 g]",1.0,1.0
4,0.0,23.0,23,False,False,exp((w-log((((((w)**(0.5)))**(0.5))+(((g+(((Om*(((g)**(0.5))--(((g)**(0.5))))))**(2)))*a)+a))))),"[exp sub w log add sqrt sqrt w add mul add g n2 mul Om sub sqrt g neg sqrt
 g a a]",1.0,1.0
4,0.17907039960163296,8.0,8,True,False,((w*(w/exp(sigma8)))/sigma8),[div mul w div w exp sigma8 sigma8],1.0,1.0
4,0.1892789987889601,7.0,7,True,False,log((w*-((Om/Om)))),[log mul w neg div Om Om],1.0,1.0
4,0.17463600445508065,5.0,5,True,False,(((Om+((sigma8)**(2))))**(0.5)),[sqrt add Om n2 sigma8],1.0,1.0
4,0.13124738092401408,11.0,11,True,False,(((((exp(((1.0)**(2)))+((w)**(-1))))**(2))+sigma8)/sigma8),[div add n2 add exp n2 1.0 inv w sigma8 sigma8],1.0,1.0
4,0.0,23.0,23,False,False,(exp(-((((Om)**(2))/(a*(((((((((a*(1.0/(w/1.0))))**(0.5))+a))**(0.5))-g))**(0.5))))))-a),"[sub exp neg div n2 Om mul a sqrt sub sqrt add sqrt mul a div 1.0 div w
 1.0 a g a]",1.0,1.0
4,0.14418514354451945,18.0,18,True,False,exp(((((((sigma8)**(-1))/(w/a))*((-(((-((sigma8*(a*a))))**(-1))))**(0.5))))**(0.5))),[exp sqrt mul div inv sigma8 div w a sqrt neg inv neg mul sigma8 mul a a],1.0,1.0
4,0.21105744473900137,7.0,7,True,False,-(log(((exp((sigma8*sigma8)))**(2)))),[neg log n2 exp mul sigma8 sigma8],1.0,1.0
4,0.18827436774299977,8.0,8,True,False,(((w+((log(((-(Om))**(0.5))))**(0.5))))**(2)),[n2 add w sqrt log sqrt neg Om],1.0,1.0
4,0.18631888865778695,17.0,17,True,False,(Om*((((((-(((1.0-exp(w))-(1.0-1.0)))/Om)/sigma8))**(-1)))**(0.5))),[mul Om sqrt inv div div neg sub sub 1.0 exp w sub 1.0 1.0 Om sigma8],1.0,1.0
4,0.20784057408246348,6.0,6,True,False,((((w/a)*a))**(-1)),[inv mul div w a a],1.0,1.0
4,0.08932572915921953,14.0,14,True,False,(((w*((((((((exp((w+1.0)))**(2))/Om))**(2))-1.0))**(2))))**(0.5)),[sqrt mul w n2 sub n2 div n2 exp add w 1.0 Om 1.0],1.0,1.0
4,0.19525747472150784,12.0,12,True,False,-((((exp(Om))**(-1))/exp((((Om+((((1.0)**(-1)))**(0.5))))**(-1))))),[neg div inv exp Om exp inv add Om sqrt inv 1.0],1.0,1.0
4,0.0,23.0,23,False,False,(w/-(((((((((1.0/a))**(2)))**(2))*(log(Om)*(((w/(((sigma8/Om))**(-1)))+Om)+Om))))**(2)))),"[div w neg n2 mul n2 n2 div 1.0 a mul log Om add add div w inv div sigma8
 Om Om Om]",1.0,1.0
4,0.0,25.0,25,False,False,log((g*(-(((((1.0/((((a/-((-((w*(sigma8*g)))-1.0))))**(0.5))-1.0)))**(0.5))-Om))-Om))),"[log mul g sub neg sub sqrt div 1.0 sub sqrt div a neg sub neg mul w mul
 sigma8 g 1.0 1.0 Om Om]",1.0,1.0
4,0.20480959310175972,12.0,12,True,False,((1.0-log((((sigma8)**(0.5))/(Om/((1.0)**(-1))))))-sigma8),[sub sub 1.0 log div sqrt sigma8 div Om inv 1.0 sigma8],1.0,1.0
4,0.21997177012301045,9.0,9,True,False,(log((-(((sigma8)**(0.5)))+Om))-((w)**(2))),[sub log add neg sqrt sigma8 Om n2 w],1.0,1.0
4,0.0,27.0,27,False,False,(g/(((w/a)*(((((((w/sigma8)/(((((w*1.0))**(2))+w)-sigma8)))**(-1))+a)-Om)-w))-sigma8)),"[div g sub mul div w a sub sub add inv div div w sigma8 sub add n2 mul w
 1.0 w sigma8 a Om w sigma8]",1.0,1.0
4,0.0,25.0,25,False,False,(Om/(g/((((-(((-((((Om*((sigma8*((w*(((((1.0+w))**(2)))**(2)))+a))+sigma8)))**(2))))**(2))))**(0.5)))**(-1)))),"[div Om div g inv sqrt neg n2 neg n2 mul Om add mul sigma8 add mul w n2 n2
 add 1.0 w a sigma8]",1.0,1.0
4,0.0,24.0,24,False,False,((((((sigma8/(a+(((1.0/-(((((((((((((((((a)**(2))-sigma8))**(2)))**(2)))**(-1)))**(2))+Om))**(2)))**(2)))))**(0.5)))))**(-1))/Om))**(0.5)),"[sqrt div inv div sigma8 add a sqrt div 1.0 neg n2 n2 add n2 inv n2 n2 sub
 n2 a sigma8 Om Om]",1.0,1.0
4,0.16909764688913703,20.0,20,True,False,((((log((((((Om)**(0.5))*exp((g/(((g-g)+g)-g)))))**(2)))-w)*w))**(0.5)),[sqrt mul sub log n2 mul sqrt Om exp div g sub add sub g g g g w w],1.0,
4,0.13307346652460758,6.0,6,True,False,exp((((1.0)**(-1))+((Om)**(0.5)))),[exp add inv 1.0 sqrt Om],1.0,1.0
4,0.1441863571036169,6.0,6,True,False,((exp((1.0*log(Om))))**(-1)),[inv exp mul 1.0 log Om],1.0,1.0
4,0.1702756005749076,17.0,17,True,False,((exp((((-((((((((sigma8-(g/g))*1.0))**(0.5))+w))**(-1))))**(0.5))+w)))**(0.5)),[sqrt exp add sqrt neg inv add sqrt mul sub sigma8 div g g 1.0 w w],1.0,1.0
4,0.16838324472857497,16.0,16,True,False,((-((exp(((log((((((sigma8/(((a)**(2))/((a)**(2)))))**(-1)))**(0.5))))**(0.5)))/sigma8)))**(0.5)),[sqrt neg div exp sqrt log sqrt inv div sigma8 div n2 a n2 a sigma8],1.0,1.0
4,0.0,21.0,21,False,False,(a/((sigma8/(((((((-((((exp(1.0)-w)*sigma8)*g)))**(0.5))/((sigma8)**(-1))))**(-1)))**(2)))-g)),"[div a sub div sigma8 n2 inv div sqrt neg mul mul sub exp 1.0 w sigma8 g
 inv sigma8 g]",1.0,1.0
4,0.0,26.0,26,False,False,-(((((w)**(0.5))+(g*-(((((((((((1.0/((1.0*((Om)**(2)))+g)))**(2)))**(-1))-w))**(2))-sigma8)-w))))+1.0)),"[neg add add sqrt w mul g neg sub sub n2 sub inv n2 div 1.0 add mul 1.0 n2
 Om g w sigma8 w 1.0]",1.0,1.0
4,0.17165548425134916,11.0,11,True,False,(exp((g/g))+log(-((((sigma8-Om))**(2))))),[add exp div g g log neg n2 sub sigma8 Om],1.0,1.0
4,0.1870187332875456,21.0,21,True,False,exp(((sigma8+((-(g)/(1.0/(((((1.0*(g/(1.0/g))))**(-1)))**(0.5))))-sigma8))+w)),"[exp add add sigma8 sub div neg g div 1.0 sqrt inv mul 1.0 div g div 1.0 g
 sigma8 w]",1.0,1.0
4,0.0,28.0,28,False,False,(g*(((a*-(((((1.0)**(2))*(sigma8/-((((((((((((g-1.0))**(0.5))-w)+a))**(-1))+Om)+Om))**(2)))))+a))))**(0.5))),"[mul g sqrt mul a neg add mul n2 1.0 div sigma8 neg n2 add add inv add sub
 sqrt sub g 1.0 w a Om Om a]",1.0,1.0
4,0.19409637599358293,9.0,9,True,False,-(((-(((((1.0/w))**(-1))+1.0)))**(0.5))),[neg sqrt neg add inv div 1.0 w 1.0],1.0,1.0
4,0.18089721227038444,9.0,9,True,False,((((((log(sigma8))**(2))/Om)/((1.0)**(2))))**(0.5)),[sqrt div div n2 log sigma8 Om n2 1.0],1.0,1.0
4,0.17366132445653853,4.0,4,True,False,exp(-(log(w))),[exp neg log w],1.0,1.0
4,0.19340315949616319,7.0,7,True,False,-((-(sigma8)+(w/w))),[neg add neg sigma8 div w w],1.0,1.0
4,0.1638977369371264,17.0,17,True,False,(log(-((exp(((((1.0)**(0.5))*((sigma8+1.0)-sigma8))/1.0))*sigma8)))-w),"[sub log neg mul exp div mul sqrt 1.0 sub add sigma8 1.0 sigma8 1.0 sigma8
 w]",1.0,1.0
4,0.22986195365785228,9.0,9,True,False,(w--((w+(((1.0+w))**(2))))),[sub w neg add w n2 add 1.0 w],1.0,1.0
4,0.19971218557836237,4.0,4,True,False,(w*((sigma8)**(2))),[mul w n2 sigma8],1.0,1.0
4,0.16339527490546873,4.0,4,True,False,(sigma8+-(w)),[add sigma8 neg w],1.0,1.0
4,0.049575341171777115,13.0,13,True,False,exp((((((((((sigma8)**(2))+Om)-(Om/w))*1.0))**(2)))**(2))),[exp n2 n2 mul sub add n2 sigma8 Om div Om w 1.0],1.0,1.0
4,0.18927156297915276,5.0,5,True,False,((((((exp(w))**(2)))**(2)))**(2)),[n2 n2 n2 exp w],1.0,1.0
4,0.0,25.0,25,False,False,((log((-(((((a)**(2))*-(((a)**(-1))))*w))*(((((((((g-w))**(2))+sigma8))**(0.5))-sigma8)-sigma8)-a))))**(0.5)),"[sqrt log mul neg mul mul n2 a neg inv a w sub sub sub sqrt add n2 sub g w
 sigma8 sigma8 sigma8 a]",1.0,1.0
4,0.2049583149249914,14.0,14,True,False,-(((((((exp((log((1.0/w))+Om)))**(-1)))**(0.5))+1.0)+w)),[neg add add sqrt inv exp add log div 1.0 w Om 1.0 w],1.0,1.0
4,0.18969634923133152,13.0,13,True,False,(Om*-((((-((exp((Om*w))*1.0))-w))**(2)))),[mul Om neg n2 sub neg mul exp mul Om w 1.0 w],1.0,1.0
4,0.1417477613565852,17.0,17,True,False,exp(((((1.0+(log((-((((g/sigma8))**(-1)))/((g)**(-1))))-w)))**(0.5))/1.0)),[exp div sqrt add 1.0 sub log div neg inv div g sigma8 inv g w 1.0],1.0,1.0
4,0.0,27.0,27,False,False,(g/(((((((((-((((-((((sigma8/-(((((((a-a))**(2))-Om))**(0.5))))-g)+sigma8)))**(-1))-Om)))**(0.5))+w))**(0.5)))**(-1)))**(2))),"[div g n2 inv sqrt add sqrt neg sub inv neg add sub div sigma8 neg sqrt
 sub n2 sub a a Om g sigma8 Om w]",1.0,1.0
4,0.10069258428582768,7.0,7,True,False,((-((((sigma8)**(0.5))/-(Om))))**(2)),[n2 neg div sqrt sigma8 neg Om],1.0,1.0
4,0.2042275240887774,15.0,15,True,False,log(-((((exp(Om))**(-1))-(Om*((((-(1.0)-w))**(2))-w))))),[log neg sub inv exp Om mul Om sub n2 sub neg 1.0 w w],1.0,1.0
4,0.21827861724362652,13.0,13,True,False,(-(exp(-(((w-(-(1.0)-1.0))-Om))))-1.0),[sub neg exp neg sub sub w sub neg 1.0 1.0 Om 1.0],1.0,1.0
4,0.20846907074520207,7.0,7,True,False,-((1.0+((exp(((Om)**(-1))))**(-1)))),[neg add 1.0 inv exp inv Om],1.0,1.0
4,0.20464973857264487,15.0,15,True,False,-((((((log(-((Om--(w)))))**(2))-((Om)**(2)))/sigma8)+sigma8)),[neg add div sub n2 log neg sub Om neg w n2 Om sigma8 sigma8],1.0,1.0
4,0.15120486048011722,11.0,11,True,False,((((((((w-(((1.0)**(2))-sigma8)))**(2)))**(-1))-w))**(2)),[n2 sub inv n2 sub w sub n2 1.0 sigma8 w],1.0,1.0
4,0.1942757178010312,5.0,5,True,False,(Om-((-(sigma8))**(2))),[sub Om n2 neg sigma8],1.0,1.0
4,0.19022205341993512,15.0,15,True,False,(Om/-((((-(((sigma8)**(2)))-((sigma8)**(0.5)))/(sigma8-1.0))-Om))),[div Om neg sub div sub neg n2 sigma8 sqrt sigma8 sub sigma8 1.0 Om],1.0,1.0
4,0.0,27.0,27,False,False,exp((g/(((((((Om-Om)*((((((w/((((sigma8/-(a))-a))**(-1)))+1.0))**(0.5)))**(0.5)))-a)-Om)-1.0))**(0.5)))),"[exp div g sqrt sub sub sub mul sub Om Om sqrt sqrt add div w inv sub div
 sigma8 neg a a 1.0 a Om 1.0]",1.0,1.0
4,0.010063976529521578,6.0,6,True,False,(Om+((((((Om)**(2)))**(-1)))**(2))),[add Om n2 inv n2 Om],1.0,1.0
4,0.15758732124398614,12.0,12,True,False,exp((((-((((((w)**(0.5))+(1.0*1.0)))**(0.5)))+sigma8))**(0.5))),[exp sqrt add neg sqrt add sqrt w mul 1.0 1.0 sigma8],1.0,1.0
4,0.0,24.0,24,False,False,(((-((a/((((-((g/((((((Om*(((((-(((sigma8)**(2))))**(2))+Om))**(2)))+a))**(0.5)))**(-1)))))**(2)))**(2)))))**(-1))+sigma8),"[add inv neg div a n2 n2 neg div g inv sqrt add mul Om n2 add n2 neg n2
 sigma8 Om a sigma8]",1.0,1.0
4,0.21437337604485582,7.0,7,True,False,-((((w/(Om+Om)))**(0.5))),[neg sqrt div w add Om Om],1.0,1.0
4,0.2076275380593855,6.0,6,True,False,(w+((log(-(w)))**(2))),[add w n2 log neg w],1.0,1.0
4,0.17855783554958823,4.0,4,True,False,(sigma8-((Om)**(2))),[sub sigma8 n2 Om],1.0,1.0
4,0.01940216714160594,7.0,7,True,False,((exp(-((((1.0+w))**(-1)))))**(-1)),[inv exp neg inv add 1.0 w],1.0,1.0
4,0.15173016801568798,12.0,12,True,False,(1.0*exp((((((((w)**(2)))**(2)))**(-1))*(((sigma8)**(0.5))*1.0)))),[mul 1.0 exp mul inv n2 n2 w mul sqrt sigma8 1.0],1.0,1.0
4,0.1892810009208115,11.0,11,True,False,(log(((w)**(0.5)))+(((log(1.0))**(2))*log(((Om)**(0.5))))),[add log sqrt w mul n2 log 1.0 log sqrt Om],1.0,1.0
4,0.16652621759963107,15.0,15,True,False,(exp(((-(((-(Om)-(a*(Om/a)))*Om)))**(0.5)))/1.0),[div exp sqrt neg mul sub neg Om mul a div Om a Om 1.0],1.0,1.0
4,0.16681366375054119,13.0,13,True,False,(sigma8+exp((Om*log(((((1.0)**(2))+sigma8)-((sigma8)**(-1))))))),[add sigma8 exp mul Om log sub add n2 1.0 sigma8 inv sigma8],1.0,1.0
4,0.19022597984062328,16.0,16,True,False,-(((-((((log((-(((((Om-w)/1.0))**(2)))*sigma8))-Om))**(-1))))**(-1))),[neg inv neg inv sub log mul neg n2 div sub Om w 1.0 sigma8 Om],1.0,1.0
4,0.20081445227380007,5.0,5,True,False,(((((sigma8)**(2)))**(2))+w),[add n2 n2 sigma8 w],1.0,1.0
4,0.2797568802200799,11.0,11,True,True,log(((((((w-exp(Om))/exp(-(1.0))))**(-1)))**(2))),[log n2 inv div sub w exp Om exp neg 1.0],1.0,1.0
4,0.18927874997348318,14.0,14,True,False,((log((((Om/(g/-((Om/(((g-g))**(-1)))))))**(2))))**(-1)),[inv log n2 div Om div g neg div Om inv sub g g],1.0,
4,2.20341226617597e-34,17.0,17,True,False,exp((((-((sigma8-(((((w+1.0)-(1.0/sigma8))+Om))**(0.5))))/1.0))**(-1))),[exp inv div neg sub sigma8 sqrt add sub add w 1.0 div 1.0 sigma8 Om 1.0],1.0,1.0
4,0.19820654738217683,12.0,12,True,False,-(exp(((((log(((Om)**(0.5)))*sigma8)-(a/a)))**(-1)))),[neg exp inv sub mul log sqrt Om sigma8 div a a],1.0,1.0
4,0.17938968837155272,4.0,4,True,False,log(((((Om)**(-1)))**(0.5))),[log sqrt inv Om],1.0,1.0
4,0.19418338172851632,15.0,15,True,False,(Om/-(((((log((((((sigma8-((Om)**(2)))/1.0))**(2))-sigma8)))**(0.5)))**(0.5)))),[div Om neg sqrt sqrt log sub n2 div sub sigma8 n2 Om 1.0 sigma8],1.0,1.0
4,0.0,26.0,26,False,False,log(((-(((sigma8+(((exp((sigma8*sigma8)))**(-1))/(a*((a/(1.0/((Om/g)+a)))+sigma8))))-1.0)))**(2))),"[log n2 neg sub add sigma8 div inv exp mul sigma8 sigma8 mul a add div a
 div 1.0 add div Om g a sigma8 1.0]",1.0,1.0
4,0.0,21.0,21,False,False,log((1.0-(((((sigma8)**(0.5))/(sigma8-(g*-(((((((w*-(((1.0)**(-1)))))**(0.5))+sigma8))**(0.5)))))))**(0.5)))),"[log sub 1.0 sqrt div sqrt sigma8 sub sigma8 mul g neg sqrt add sqrt mul w
 neg inv 1.0 sigma8]",1.0,1.0
4,0.20251780147418386,4.0,4,True,False,-(((((Om)**(0.5)))**(0.5))),[neg sqrt sqrt Om],1.0,1.0
4,0.27760319197570593,5.0,5,True,True,((-(log(((sigma8)**(-1)))))**(-1)),[inv neg log inv sigma8],1.0,1.0
4,0.14717229554250746,10.0,10,True,False,((((((Om/-(exp(((1.0)**(2))))))**(-1))-sigma8))**(0.5)),[sqrt sub inv div Om neg exp n2 1.0 sigma8],1.0,1.0
4,0.24831706155783043,8.0,8,True,True,log((((exp(w)*(1.0-Om)))**(2))),[log n2 mul exp w sub 1.0 Om],1.0,1.0
4,0.13904496106973732,11.0,11,True,False,log((((1.0)**(2))*(((exp((1.0-w))*w))**(2)))),[log mul n2 1.0 n2 mul exp sub 1.0 w w],1.0,1.0
4,0.08031890607941872,7.0,7,True,False,((-((1.0-((exp(sigma8))**(2)))))**(2)),[n2 neg sub 1.0 n2 exp sigma8],1.0,1.0
4,0.17714068579143044,4.0,4,True,False,(sigma8*-(w)),[mul sigma8 neg w],1.0,1.0
4,0.02240800513475261,6.0,6,True,False,-((((log(w)*w))**(-1))),[neg inv mul log w w],1.0,1.0
4,0.19358342927451205,13.0,13,True,False,((1.0+(Om+-(((1.0)**(2)))))/log((((1.0)**(-1))*Om))),[div add 1.0 add Om neg n2 1.0 log mul inv 1.0 Om],1.0,1.0
4,0.17662880583029109,20.0,20,True,False,exp((g/-(((((1.0)**(0.5))+sigma8)/(1.0*((((((w/g))**(2))-((((g)**(-1)))**(2))))**(0.5))))))),"[exp div g neg div add sqrt 1.0 sigma8 mul 1.0 sqrt sub n2 div w g n2 inv
 g]",1.0,1.0
4,0.10862111078286113,12.0,12,True,False,log((((((((((((exp(((w)**(2))))**(2)))**(-1))*-(1.0)))**(2)))**(-1)))**(2))),[log n2 inv n2 mul inv n2 exp n2 w neg 1.0],1.0,1.0
4,0.18920411851408098,16.0,16,True,False,(log(-(((-(((((exp(((1.0-sigma8)+w)))**(0.5)))**(-1))))**(2))))-(sigma8*1.0)),[sub log neg n2 neg inv sqrt exp add sub 1.0 sigma8 w mul sigma8 1.0],1.0,1.0
4,0.12378217895801497,15.0,15,True,False,(a*(-(w)*((((((((-(a)-a))**(0.5))-((a)**(0.5))))**(2)))**(-1)))),[mul a mul neg w inv n2 sub sqrt sub neg a a sqrt a],1.0,1.0
4,0.1595754202908896,6.0,6,True,False,(sigma8*exp(((((1.0)**(2)))**(-1)))),[mul sigma8 exp inv n2 1.0],1.0,1.0
4,0.16690134187881417,15.0,15,True,False,(-((log(((sigma8)**(0.5)))-((exp(((((w-w))**(0.5))-w)))**(0.5))))-Om),[sub neg sub log sqrt sigma8 sqrt exp sub sqrt sub w w w Om],1.0,1.0
4,0.20350008853115445,10.0,10,True,False,(((sigma8*(((1.0)**(-1))/(-(Om)-Om))))**(-1)),[inv mul sigma8 div inv 1.0 sub neg Om Om],1.0,1.0
4,0.22307623722600128,14.0,14,True,False,(1.0/(((((exp(-(((((sigma8)**(2)))**(2))))*1.0)*w)-1.0))**(-1))),[div 1.0 inv sub mul mul exp neg n2 n2 sigma8 1.0 w 1.0],1.0,1.0
4,0.0,23.0,23,False,False,((((g/(((w)**(0.5))-log(((sigma8)**(0.5)))))*(((((Om*(-((((sigma8*((-(sigma8))**(-1))))**(2)))-g)))**(0.5)))**(0.5))))**(-1)),"[inv mul div g sub sqrt w log sqrt sigma8 sqrt sqrt mul Om sub neg n2 mul
 sigma8 inv neg sigma8 g]",1.0,1.0
4,0.18466924251543945,13.0,13,True,False,(w*log((sigma8-((((((1.0+-(1.0)))**(0.5))/Om))**(0.5))))),[mul w log sub sigma8 sqrt div sqrt add 1.0 neg 1.0 Om],1.0,1.0
4,0.019843441879039896,12.0,12,True,False,(((-(((1.0)**(-1)))*exp((((1.0)**(0.5))-log(-(Om))))))**(2)),[n2 mul neg inv 1.0 exp sub sqrt 1.0 log neg Om],1.0,1.0
4,0.18927874997348318,6.0,6,True,False,(1.0*((log(((1.0)**(2))))**(-1))),[mul 1.0 inv log n2 1.0],1.0,1.0
4,0.19832862230350679,16.0,16,True,False,-((-(((w-exp(-(Om)))+(Om-(sigma8*log(Om)))))*1.0)),[neg mul neg add sub w exp neg Om sub Om mul sigma8 log Om 1.0],1.0,1.0
4,0.17189303194498814,7.0,7,True,False,((((1.0)**(0.5))*sigma8)+exp(w)),[add mul sqrt 1.0 sigma8 exp w],1.0,1.0
4,0.1991988014085994,12.0,12,True,False,log(-((((w+((((((w)**(2)))**(-1))+sigma8)+1.0)))**(-1)))),[log neg inv add w add add inv n2 w sigma8 1.0],1.0,1.0
4,0.20389722778821132,7.0,7,True,False,((-((((((Om)**(0.5))-w))**(0.5))))**(-1)),[inv neg sqrt sub sqrt Om w],1.0,1.0
4,0.18302793444644075,14.0,14,True,False,(sigma8+((log(sigma8)+w)/(((1.0*-((Om/w))))**(-1)))),[add sigma8 div add log sigma8 w inv mul 1.0 neg div Om w],1.0,1.0
4,0.18440956168545908,5.0,5,True,False,(1.0-(1.0-Om)),[sub 1.0 sub 1.0 Om],1.0,1.0
4,0.12518522152215208,17.0,17,True,False,((((((w*(exp(1.0)*(log(w)+log(sigma8))))+w)-1.0)+sigma8))**(-1)),[inv add sub add mul w mul exp 1.0 add log w log sigma8 w 1.0 sigma8],1.0,1.0
4,0.17238636787103948,7.0,7,True,False,exp(((-(((-(((Om)**(2))))**(-1))))**(-1))),[exp inv neg inv neg n2 Om],1.0,1.0
4,0.1834415700641271,9.0,9,True,False,(w+(Om+log((exp(sigma8)+sigma8)))),[add w add Om log add exp sigma8 sigma8],1.0,1.0
4,0.18404803227704986,7.0,7,True,False,(Om+((log(((exp(Om))**(0.5))))**(2))),[add Om n2 log sqrt exp Om],1.0,1.0
4,0.04365397019730967,15.0,15,True,False,(((((log(((Om)**(2))))**(2))-(((((((Om*1.0))**(0.5))+sigma8)/sigma8))**(-1))))**(2)),[n2 sub n2 log n2 Om inv div add sqrt mul Om 1.0 sigma8 sigma8],1.0,1.0
4,0.0,28.0,28,False,False,log(((((a*(((((((((((-(((((1.0/-((g/(a/Om)))))**(0.5))-sigma8)))**(2)))**(2)))**(-1))+1.0))**(2))+w)-Om))+w))**(-1))),"[log inv add mul a sub add n2 add inv n2 n2 neg sub sqrt div 1.0 neg div g
 div a Om sigma8 1.0 w Om w]",1.0,1.0
4,0.0,25.0,25,False,False,((((((((-((sigma8+sigma8))-(g*((-(((-((a*w)))**(0.5)))-g)+1.0)))*1.0)+a))**(0.5))+a))**(-1)),"[inv add sqrt add mul sub neg add sigma8 sigma8 mul g add sub neg sqrt neg
 mul a w g 1.0 1.0 a a]",1.0,1.0
4,0.06287438152968151,13.0,13,True,False,((-(((log((((sigma8-1.0))**(2)))-((1.0)**(0.5)))/((sigma8)**(0.5)))))**(2)),[n2 neg div sub log n2 sub sigma8 1.0 sqrt 1.0 sqrt sigma8],1.0,1.0
4,0.0,22.0,22,False,False,log(((((exp(-((Om*(Om/(((g)**(2))/(((((g/(g/(((Om/sigma8))**(0.5)))))**(0.5)))**(0.5))))))))**(0.5)))**(0.5))),"[log sqrt sqrt exp neg mul Om div Om div n2 g sqrt sqrt div g div g sqrt
 div Om sigma8]",1.0,1.0
4,0.0,27.0,27,False,False,((((Om)**(0.5))/(w/a))*(((((((((sigma8*((-((((Om*(1.0*Om)))**(-1)))+w)-1.0)))**(2))-a))**(2)))**(2))-Om)),"[mul div sqrt Om div w a sub n2 n2 sub n2 mul sigma8 sub add neg inv mul
 Om mul 1.0 Om w 1.0 a Om]",1.0,1.0
4,0.0,26.0,26,False,False,(((sigma8+((((1.0/((a+a)*((((1.0/(g*(((w*w))**(-1)))))**(2))+w))))**(-1))-w))-g)*sigma8),"[mul sub add sigma8 sub inv div 1.0 mul add a a add n2 div 1.0 mul g inv
 mul w w w w g sigma8]",1.0,1.0
4,0.0,25.0,25,False,False,(w-(g*(a/((-((((((g*((((((((((((w)**(2))+1.0))**(2))-1.0)-Om))**(2))-w))**(0.5))))**(2)))**(2))))**(0.5))))),"[sub w mul g div a sqrt neg n2 n2 mul g sqrt sub n2 sub sub n2 add n2 w
 1.0 1.0 Om w]",1.0,1.0
4,0.16615840343811686,9.0,9,True,False,((log(((((1.0/((1.0)**(0.5))))**(-1))/Om)))**(2)),[n2 log div inv div 1.0 sqrt 1.0 Om],1.0,1.0
4,0.20305782507583048,5.0,5,True,False,(-(sigma8)*-(w)),[mul neg sigma8 neg w],1.0,1.0
4,0.19259850963340497,14.0,14,True,False,((((((sigma8)**(0.5)))**(0.5))/exp((((log((Om-Om))/w))**(-1))))-1.0),[sub div sqrt sqrt sigma8 exp inv div log sub Om Om w 1.0],1.0,1.0
4,0.1314723353831732,11.0,11,True,False,(((((((log((1.0--(1.0))))**(-1)))**(0.5))+-(w)))**(2)),[n2 add sqrt inv log sub 1.0 neg 1.0 neg w],1.0,1.0
